기준일,기준가격,등락가,등락비율,,
2013-12-09,36.00 ,0.00 ,0.00 ,,
2013-12-10,36.00 ,0.00 ,0.00 ,,
2013-12-11,36.00 ,0.00 ,0.00 ,,
2013-12-12,36.00 ,0.00 ,0.00 ,,
2013-12-13,36.00 ,0.00 ,0.00 ,,
2013-12-16,36.00 ,0.00 ,0.00 ,,
2013-12-17,36.00 ,0.00 ,0.00 ,,
2013-12-18,36.00 ,0.00 ,0.00 ,,
2013-12-19,36.00 ,0.00 ,0.00 ,,
2013-12-20,36.00 ,0.00 ,0.00 ,,
2013-12-23,36.00 ,0.00 ,0.00 ,,
2013-12-24,36.00 ,0.00 ,0.00 ,,
2013-12-25,36.00 ,0.00 ,0.00 ,,
2013-12-26,36.00 ,0.00 ,0.00 ,,
2013-12-27,36.00 ,0.00 ,0.00 ,,
2013-12-30,36.00 ,0.00 ,0.00 ,,
2013-12-31,36.00 ,0.00 ,0.00 ,,
2014-01-01,36.00 ,0.00 ,0.00 ,,
2014-01-02,36.00 ,0.00 ,0.00 ,,
2014-01-03,36.00 ,0.00 ,0.00 ,,
2014-01-07,36.00 ,0.00 ,0.00 ,,
2014-01-08,36.00 ,0.00 ,0.00 ,,
2014-01-09,36.00 ,0.00 ,0.00 ,,
2014-01-10,36.00 ,0.00 ,0.00 ,,
2014-01-13,36.00 ,0.00 ,0.00 ,,
2014-01-14,36.00 ,0.00 ,0.00 ,,
2014-01-15,36.00 ,0.00 ,0.00 ,,
2014-01-16,36.00 ,0.00 ,0.00 ,,
2014-01-17,36.00 ,0.00 ,0.00 ,,
2014-01-20,36.00 ,0.00 ,0.00 ,,
2014-01-21,36.00 ,0.00 ,0.00 ,,
2014-01-22,36.00 ,0.00 ,0.00 ,,
2014-01-23,36.00 ,0.00 ,0.00 ,,
2014-01-24,36.00 ,0.00 ,0.00 ,,
2014-01-27,36.00 ,0.00 ,0.00 ,,
2014-01-28,36.00 ,0.00 ,0.00 ,,
2014-01-29,36.00 ,0.00 ,0.00 ,,
2014-01-30,36.00 ,0.00 ,0.00 ,,
2014-01-31,36.00 ,0.00 ,0.00 ,,
2014-02-10,36.00 ,0.00 ,0.00 ,,
2014-02-11,36.00 ,0.00 ,0.00 ,,
2014-02-12,36.00 ,0.00 ,0.00 ,,
2014-02-13,36.00 ,0.00 ,0.00 ,,
2014-02-14,36.00 ,0.00 ,0.00 ,,
2014-02-17,36.00 ,0.00 ,0.00 ,,
2014-02-18,36.00 ,0.00 ,0.00 ,,
2014-02-19,36.00 ,0.00 ,0.00 ,,
2014-02-20,36.00 ,0.00 ,0.00 ,,
2014-02-21,36.00 ,0.00 ,0.00 ,,
2014-02-24,36.00 ,0.00 ,0.00 ,,
2014-02-25,36.00 ,0.00 ,0.00 ,,
2014-02-26,36.00 ,0.00 ,0.00 ,,
2014-02-27,36.00 ,0.00 ,0.00 ,,
2014-02-28,36.00 ,0.00 ,0.00 ,,
2014-03-03,36.00 ,0.00 ,0.00 ,,
2014-03-04,36.00 ,0.00 ,0.00 ,,
2014-03-05,36.00 ,0.00 ,0.00 ,,
2014-03-06,36.00 ,0.00 ,0.00 ,,
2014-03-07,36.00 ,0.00 ,0.00 ,,
2014-03-10,36.00 ,0.00 ,0.00 ,,
2014-03-11,36.00 ,0.00 ,0.00 ,,
2014-03-12,36.00 ,0.00 ,0.00 ,,
2014-03-13,36.00 ,0.00 ,0.00 ,,
2014-03-14,36.00 ,0.00 ,0.00 ,,
2014-03-17,36.00 ,0.00 ,0.00 ,,
2014-03-18,36.00 ,0.00 ,0.00 ,,
2014-03-19,36.00 ,0.00 ,0.00 ,,
2014-03-20,36.00 ,0.00 ,0.00 ,,
2014-03-21,36.00 ,0.00 ,0.00 ,,
2014-03-24,36.00 ,0.00 ,0.00 ,,
2014-03-25,36.00 ,0.00 ,0.00 ,,
2014-03-26,36.00 ,0.00 ,0.00 ,,
2014-03-27,36.00 ,0.00 ,0.00 ,,
2014-03-28,36.00 ,0.00 ,0.00 ,,
2014-03-31,36.00 ,0.00 ,0.00 ,,
2014-04-01,36.00 ,0.00 ,0.00 ,,
2014-04-02,36.00 ,0.00 ,0.00 ,,
2014-04-03,36.00 ,0.00 ,0.00 ,,
2014-04-04,36.00 ,0.00 ,0.00 ,,
2014-04-07,36.00 ,0.00 ,0.00 ,,
2014-04-08,36.00 ,0.00 ,0.00 ,,
2014-04-09,36.00 ,0.00 ,0.00 ,,
2014-04-10,36.00 ,0.00 ,0.00 ,,
2014-04-11,36.00 ,0.00 ,0.00 ,,
2014-04-14,36.00 ,0.00 ,0.00 ,,
2014-04-15,36.00 ,0.00 ,0.00 ,,
2014-04-16,36.00 ,0.00 ,0.00 ,,
2014-04-17,36.00 ,0.00 ,0.00 ,,
2014-04-18,36.00 ,0.00 ,0.00 ,,
2014-04-21,36.00 ,0.00 ,0.00 ,,
2014-04-22,36.00 ,0.00 ,0.00 ,,
2014-04-23,36.00 ,0.00 ,0.00 ,,
2014-04-24,36.00 ,0.00 ,0.00 ,,
2014-04-25,36.00 ,0.00 ,0.00 ,,
2014-04-28,36.00 ,0.00 ,0.00 ,,
2014-04-29,36.00 ,0.00 ,0.00 ,,
2014-04-30,36.00 ,0.00 ,0.00 ,,
2014-05-01,36.00 ,0.00 ,0.00 ,,
2014-05-02,36.00 ,0.00 ,0.00 ,,
2014-05-05,36.00 ,0.00 ,0.00 ,,
2014-05-06,36.00 ,0.00 ,0.00 ,,
2014-05-07,36.00 ,0.00 ,0.00 ,,
2014-05-08,36.00 ,0.00 ,0.00 ,,
2014-05-09,36.00 ,0.00 ,0.00 ,,
2014-05-12,36.00 ,0.00 ,0.00 ,,
2014-05-13,36.00 ,0.00 ,0.00 ,,
2014-05-14,36.00 ,0.00 ,0.00 ,,
2014-05-15,36.00 ,0.00 ,0.00 ,,
2014-05-16,36.00 ,0.00 ,0.00 ,,
2014-05-19,36.00 ,0.00 ,0.00 ,,
2014-05-20,36.00 ,0.00 ,0.00 ,,
2014-05-21,36.00 ,0.00 ,0.00 ,,
2014-05-22,36.00 ,0.00 ,0.00 ,,
2014-05-23,36.00 ,0.00 ,0.00 ,,
2014-05-26,36.00 ,0.00 ,0.00 ,,
2014-05-27,36.00 ,0.00 ,0.00 ,,
2014-05-28,36.00 ,0.00 ,0.00 ,,
2014-05-29,36.00 ,0.00 ,0.00 ,,
2014-05-30,36.00 ,0.00 ,0.00 ,,
2014-06-02,36.00 ,0.00 ,0.00 ,,
2014-06-03,36.00 ,0.00 ,0.00 ,,
2014-06-04,36.00 ,0.00 ,0.00 ,,
2014-06-05,36.00 ,0.00 ,0.00 ,,
2014-06-06,36.00 ,0.00 ,0.00 ,,
2014-06-09,35.50 ,-0.50 ,-1.39 ,,
2014-06-10,35.50 ,0.00 ,0.00 ,,
2014-06-11,35.50 ,0.00 ,0.00 ,,
2014-06-12,35.50 ,0.00 ,0.00 ,,
2014-06-13,35.50 ,0.00 ,0.00 ,,
2014-06-16,35.50 ,0.00 ,0.00 ,,
2014-06-17,35.50 ,0.00 ,0.00 ,,
2014-06-18,35.00 ,-0.50 ,-1.41 ,,
2014-06-19,35.00 ,0.00 ,0.00 ,,
2014-06-20,35.00 ,0.00 ,0.00 ,,
2014-06-23,35.00 ,0.00 ,0.00 ,,
2014-06-24,35.00 ,0.00 ,0.00 ,,
2014-06-25,35.00 ,0.00 ,0.00 ,,
2014-06-26,35.00 ,0.00 ,0.00 ,,
2014-06-27,35.00 ,0.00 ,0.00 ,,
2014-06-30,35.00 ,0.00 ,0.00 ,,
2014-07-01,35.00 ,0.00 ,0.00 ,,
2014-07-02,35.00 ,0.00 ,0.00 ,,
2014-07-03,35.00 ,0.00 ,0.00 ,,
2014-07-04,35.00 ,0.00 ,0.00 ,,
2014-07-07,35.00 ,0.00 ,0.00 ,,
2014-07-08,35.00 ,0.00 ,0.00 ,,
2014-07-09,35.00 ,0.00 ,0.00 ,,
2014-07-10,35.00 ,0.00 ,0.00 ,,
2014-07-11,35.00 ,0.00 ,0.00 ,,
2014-07-14,35.00 ,0.00 ,0.00 ,,
2014-07-15,35.00 ,0.00 ,0.00 ,,
2014-07-16,35.00 ,0.00 ,0.00 ,,
2014-07-17,35.00 ,0.00 ,0.00 ,,
2014-07-18,35.00 ,0.00 ,0.00 ,,
2014-07-21,35.00 ,0.00 ,0.00 ,,
2014-07-22,35.00 ,0.00 ,0.00 ,,
2014-07-23,35.00 ,0.00 ,0.00 ,,
2014-07-24,35.00 ,0.00 ,0.00 ,,
2014-07-25,35.00 ,0.00 ,0.00 ,,
2014-07-28,35.00 ,0.00 ,0.00 ,,
2014-07-29,35.00 ,0.00 ,0.00 ,,
2014-07-30,35.00 ,0.00 ,0.00 ,,
2014-07-31,35.00 ,0.00 ,0.00 ,,
2014-08-01,35.00 ,0.00 ,0.00 ,,
2014-08-04,35.00 ,0.00 ,0.00 ,,
2014-08-05,35.00 ,0.00 ,0.00 ,,
2014-08-06,35.00 ,0.00 ,0.00 ,,
2014-08-07,35.00 ,0.00 ,0.00 ,,
2014-08-08,35.00 ,0.00 ,0.00 ,,
2014-08-11,35.00 ,0.00 ,0.00 ,,
2014-08-12,35.00 ,0.00 ,0.00 ,,
2014-08-13,35.00 ,0.00 ,0.00 ,,
2014-08-14,35.00 ,0.00 ,0.00 ,,
2014-08-15,35.00 ,0.00 ,0.00 ,,
2014-08-18,35.00 ,0.00 ,0.00 ,,
2014-08-19,35.00 ,0.00 ,0.00 ,,
2014-08-20,35.00 ,0.00 ,0.00 ,,
2014-08-21,35.00 ,0.00 ,0.00 ,,
2014-08-22,35.00 ,0.00 ,0.00 ,,
2014-08-25,35.00 ,0.00 ,0.00 ,,
2014-08-26,35.00 ,0.00 ,0.00 ,,
2014-08-27,35.00 ,0.00 ,0.00 ,,
2014-08-28,35.00 ,0.00 ,0.00 ,,
2014-08-29,35.00 ,0.00 ,0.00 ,,
2014-09-01,35.00 ,0.00 ,0.00 ,,
2014-09-02,35.00 ,0.00 ,0.00 ,,
2014-09-03,35.00 ,0.00 ,0.00 ,,
2014-09-04,35.00 ,0.00 ,0.00 ,,
2014-09-05,35.00 ,0.00 ,0.00 ,,
2014-09-08,35.00 ,0.00 ,0.00 ,,
2014-09-09,35.00 ,0.00 ,0.00 ,,
2014-09-10,35.00 ,0.00 ,0.00 ,,
2014-09-11,35.00 ,0.00 ,0.00 ,,
2014-09-12,35.00 ,0.00 ,0.00 ,,
2014-09-15,35.00 ,0.00 ,0.00 ,,
2014-09-16,35.00 ,0.00 ,0.00 ,,
2014-09-17,35.00 ,0.00 ,0.00 ,,
2014-09-18,35.00 ,0.00 ,0.00 ,,
2014-09-19,35.00 ,0.00 ,0.00 ,,
2014-09-22,35.00 ,0.00 ,0.00 ,,
2014-09-23,35.00 ,0.00 ,0.00 ,,
2014-09-24,35.00 ,0.00 ,0.00 ,,
2014-09-25,35.00 ,0.00 ,0.00 ,,
2014-09-26,35.00 ,0.00 ,0.00 ,,
2014-09-29,35.00 ,0.00 ,0.00 ,,
2014-09-30,35.00 ,0.00 ,0.00 ,,
2014-10-01,35.00 ,0.00 ,0.00 ,,
2014-10-02,35.00 ,0.00 ,0.00 ,,
2014-10-03,35.00 ,0.00 ,0.00 ,,
2014-10-06,35.00 ,0.00 ,0.00 ,,
2014-10-07,35.00 ,0.00 ,0.00 ,,
2014-10-08,35.50 ,0.50 ,1.43 ,,
2014-10-09,35.50 ,0.00 ,0.00 ,,
2014-10-10,35.50 ,0.00 ,0.00 ,,
2014-10-13,35.50 ,0.00 ,0.00 ,,
2014-10-14,35.50 ,0.00 ,0.00 ,,
2014-10-15,35.50 ,0.00 ,0.00 ,,
2014-10-16,35.50 ,0.00 ,0.00 ,,
2014-10-17,35.50 ,0.00 ,0.00 ,,
2014-10-20,35.50 ,0.00 ,0.00 ,,
2014-10-21,35.50 ,0.00 ,0.00 ,,
2014-10-22,35.50 ,0.00 ,0.00 ,,
2014-10-23,35.50 ,0.00 ,0.00 ,,
2014-10-24,35.50 ,0.00 ,0.00 ,,
2014-10-27,35.50 ,0.00 ,0.00 ,,
2014-10-28,35.50 ,0.00 ,0.00 ,,
2014-10-29,35.50 ,0.00 ,0.00 ,,
2014-10-30,35.50 ,0.00 ,0.00 ,,
2014-10-31,35.70 ,0.20 ,0.56 ,,
2014-11-03,35.70 ,0.00 ,0.00 ,,
2014-11-04,35.70 ,0.00 ,0.00 ,,
2014-11-05,35.70 ,0.00 ,0.00 ,,
2014-11-06,35.70 ,0.00 ,0.00 ,,
2014-11-07,35.70 ,0.00 ,0.00 ,,
2014-11-10,35.70 ,0.00 ,0.00 ,,
2014-11-11,35.70 ,0.00 ,0.00 ,,
2014-11-12,35.70 ,0.00 ,0.00 ,,
2014-11-13,36.00 ,0.30 ,0.84 ,,
2014-11-14,36.00 ,0.00 ,0.00 ,,
2014-11-17,36.00 ,0.00 ,0.00 ,,
2014-11-18,36.00 ,0.00 ,0.00 ,,
2014-11-19,36.00 ,0.00 ,0.00 ,,
2014-11-20,36.00 ,0.00 ,0.00 ,,
2014-11-21,36.00 ,0.00 ,0.00 ,,
2014-11-24,36.00 ,0.00 ,0.00 ,,
2014-11-25,36.00 ,0.00 ,0.00 ,,
2014-11-26,36.00 ,0.00 ,0.00 ,,
2014-11-27,36.00 ,0.00 ,0.00 ,,
2014-11-28,36.00 ,0.00 ,0.00 ,,
2014-12-01,36.00 ,0.00 ,0.00 ,,
2014-12-02,36.00 ,0.00 ,0.00 ,,
2014-12-03,36.00 ,0.00 ,0.00 ,,
2014-12-04,37.00 ,1.00 ,2.78 ,,
2014-12-05,37.00 ,0.00 ,0.00 ,,
2014-12-08,37.00 ,0.00 ,0.00 ,,
2014-12-09,37.00 ,0.00 ,0.00 ,,
2014-12-10,37.00 ,0.00 ,0.00 ,,
2014-12-11,37.00 ,0.00 ,0.00 ,,
2014-12-12,37.00 ,0.00 ,0.00 ,,
2014-12-15,37.50 ,0.50 ,1.35 ,,
2014-12-16,37.50 ,0.00 ,0.00 ,,
2014-12-17,37.50 ,0.00 ,0.00 ,,
2014-12-18,37.50 ,0.00 ,0.00 ,,
2014-12-19,37.50 ,0.00 ,0.00 ,,
2014-12-22,37.50 ,0.00 ,0.00 ,,
2014-12-23,37.50 ,0.00 ,0.00 ,,
2014-12-24,38.00 ,0.50 ,1.33 ,,
2014-12-25,38.00 ,0.00 ,0.00 ,,
2014-12-26,38.00 ,0.00 ,0.00 ,,
2014-12-29,38.00 ,0.00 ,0.00 ,,
2014-12-30,36.00 ,-2.00 ,-5.26 ,,
2014-12-31,36.00 ,0.00 ,0.00 ,,
2015-01-01,38.00 ,2.00 ,5.56 ,,
2015-01-02,38.00 ,0.00 ,0.00 ,,
2015-01-05,38.50 ,0.50 ,1.32 ,,
2015-01-06,38.50 ,0.00 ,0.00 ,,
2015-01-07,38.50 ,0.00 ,0.00 ,,
2015-01-08,38.50 ,0.00 ,0.00 ,,
2015-01-09,38.50 ,0.00 ,0.00 ,,
2015-01-12,38.50 ,0.00 ,0.00 ,,
2015-01-13,38.50 ,0.00 ,0.00 ,,
2015-01-14,39.00 ,0.50 ,1.30 ,,
2015-01-15,39.00 ,0.00 ,0.00 ,,
2015-01-16,39.00 ,0.00 ,0.00 ,,
2015-01-19,39.00 ,0.00 ,0.00 ,,
2015-01-20,39.00 ,0.00 ,0.00 ,,
2015-01-21,39.00 ,0.00 ,0.00 ,,
2015-01-22,39.00 ,0.00 ,0.00 ,,
2015-01-23,39.00 ,0.00 ,0.00 ,,
2015-01-26,39.00 ,0.00 ,0.00 ,,
2015-01-27,39.00 ,0.00 ,0.00 ,,
2015-01-28,39.00 ,0.00 ,0.00 ,,
2015-01-29,39.00 ,0.00 ,0.00 ,,
2015-01-30,39.00 ,0.00 ,0.00 ,,
2015-02-02,39.00 ,0.00 ,0.00 ,,
2015-02-03,39.00 ,0.00 ,0.00 ,,
2015-02-04,39.00 ,0.00 ,0.00 ,,
2015-02-05,39.00 ,0.00 ,0.00 ,,
2015-02-06,39.00 ,0.00 ,0.00 ,,
2015-02-09,39.00 ,0.00 ,0.00 ,,
2015-02-10,39.00 ,0.00 ,0.00 ,,
2015-02-11,39.00 ,0.00 ,0.00 ,,
2015-02-12,39.20 ,0.20 ,0.51 ,,
2015-02-13,39.30 ,0.10 ,0.26 ,,
2015-02-20,39.30 ,0.00 ,0.00 ,,
2015-02-23,39.30 ,0.00 ,0.00 ,,
2015-02-24,39.30 ,0.00 ,0.00 ,,
2015-02-25,39.30 ,0.00 ,0.00 ,,
2015-02-26,39.30 ,0.00 ,0.00 ,,
2015-02-27,39.30 ,0.00 ,0.00 ,,
2015-03-02,40.00 ,0.70 ,1.78 ,,
2015-03-03,40.00 ,0.00 ,0.00 ,,
2015-03-04,40.50 ,0.50 ,1.25 ,,
2015-03-05,40.50 ,0.00 ,0.00 ,,
2015-03-06,40.50 ,0.00 ,0.00 ,,
2015-03-09,40.50 ,0.00 ,0.00 ,,
2015-03-10,40.50 ,0.00 ,0.00 ,,
2015-03-11,40.50 ,0.00 ,0.00 ,,
2015-03-12,40.50 ,0.00 ,0.00 ,,
2015-03-13,40.50 ,0.00 ,0.00 ,,
2015-03-16,40.50 ,0.00 ,0.00 ,,
2015-03-17,40.50 ,0.00 ,0.00 ,,
2015-03-18,40.50 ,0.00 ,0.00 ,,
2015-03-19,40.50 ,0.00 ,0.00 ,,
2015-03-20,40.50 ,0.00 ,0.00 ,,
2015-03-23,40.50 ,0.00 ,0.00 ,,
2015-03-24,40.50 ,0.00 ,0.00 ,,
2015-03-25,40.50 ,0.00 ,0.00 ,,
2015-03-26,40.50 ,0.00 ,0.00 ,,
2015-03-27,40.50 ,0.00 ,0.00 ,,
2015-03-30,40.50 ,0.00 ,0.00 ,,
2015-03-31,40.50 ,0.00 ,0.00 ,,
2015-04-01,40.50 ,0.00 ,0.00 ,,
2015-04-02,40.50 ,0.00 ,0.00 ,,
2015-04-03,41.00 ,0.50 ,1.23 ,,
2015-04-06,41.50 ,0.50 ,1.22 ,,
2015-04-07,41.50 ,0.00 ,0.00 ,,
2015-04-08,41.80 ,0.30 ,0.72 ,,
2015-04-09,42.00 ,0.20 ,0.48 ,,
2015-04-10,42.00 ,0.00 ,0.00 ,,
2015-04-13,42.00 ,0.00 ,0.00 ,,
2015-04-14,42.00 ,0.00 ,0.00 ,,
2015-04-15,42.50 ,0.50 ,1.19 ,,
2015-04-16,42.50 ,0.00 ,0.00 ,,
2015-04-17,42.50 ,0.00 ,0.00 ,,
2015-04-20,42.50 ,0.00 ,0.00 ,,
2015-04-21,42.50 ,0.00 ,0.00 ,,
2015-04-22,42.50 ,0.00 ,0.00 ,,
2015-04-23,42.50 ,0.00 ,0.00 ,,
2015-04-24,42.50 ,0.00 ,0.00 ,,
2015-04-27,42.50 ,0.00 ,0.00 ,,
2015-04-28,42.50 ,0.00 ,0.00 ,,
2015-04-29,42.50 ,0.00 ,0.00 ,,
2015-04-30,42.50 ,0.00 ,0.00 ,,
2015-05-04,42.50 ,0.00 ,0.00 ,,
2015-05-05,42.50 ,0.00 ,0.00 ,,
2015-05-06,42.50 ,0.00 ,0.00 ,,
2015-05-07,42.50 ,0.00 ,0.00 ,,
2015-05-08,42.50 ,0.00 ,0.00 ,,
2015-05-11,42.50 ,0.00 ,0.00 ,,
2015-05-12,42.50 ,0.00 ,0.00 ,,
2015-05-13,42.50 ,0.00 ,0.00 ,,
2015-05-14,42.50 ,0.00 ,0.00 ,,
2015-05-15,42.50 ,0.00 ,0.00 ,,
2015-05-18,42.50 ,0.00 ,0.00 ,,
2015-05-19,42.50 ,0.00 ,0.00 ,,
2015-05-20,42.50 ,0.00 ,0.00 ,,
2015-05-21,42.50 ,0.00 ,0.00 ,,
2015-05-22,42.50 ,0.00 ,0.00 ,,
2015-05-25,42.50 ,0.00 ,0.00 ,,
2015-05-26,42.50 ,0.00 ,0.00 ,,
2015-05-27,42.50 ,0.00 ,0.00 ,,
2015-05-28,42.50 ,0.00 ,0.00 ,,
2015-05-29,42.50 ,0.00 ,0.00 ,,
2015-06-01,43.00 ,0.50 ,1.18 ,,
2015-06-02,44.00 ,1.00 ,2.33 ,,
2015-06-03,44.00 ,0.00 ,0.00 ,,
2015-06-04,44.00 ,0.00 ,0.00 ,,
2015-06-05,44.00 ,0.00 ,0.00 ,,
2015-06-08,44.00 ,0.00 ,0.00 ,,
2015-06-09,44.00 ,0.00 ,0.00 ,,
2015-06-10,44.00 ,0.00 ,0.00 ,,
2015-06-11,44.00 ,0.00 ,0.00 ,,
2015-06-12,44.00 ,0.00 ,0.00 ,,
2015-06-15,44.00 ,0.00 ,0.00 ,,
2015-06-16,44.00 ,0.00 ,0.00 ,,
2015-06-17,44.00 ,0.00 ,0.00 ,,
2015-06-18,44.00 ,0.00 ,0.00 ,,
2015-06-19,44.00 ,0.00 ,0.00 ,,
2015-06-23,44.00 ,0.00 ,0.00 ,,
2015-06-24,43.50 ,-0.50 ,-1.14 ,,
2015-06-25,43.50 ,0.00 ,0.00 ,,
2015-06-26,43.50 ,0.00 ,0.00 ,,
2015-06-29,43.50 ,0.00 ,0.00 ,,
2015-06-30,43.50 ,0.00 ,0.00 ,,
2015-07-01,43.50 ,0.00 ,0.00 ,,
2015-07-02,43.50 ,0.00 ,0.00 ,,
2015-07-03,43.50 ,0.00 ,0.00 ,,
2015-07-06,43.50 ,0.00 ,0.00 ,,
2015-07-07,43.50 ,0.00 ,0.00 ,,
2015-07-08,43.50 ,0.00 ,0.00 ,,
2015-07-09,43.50 ,0.00 ,0.00 ,,
2015-07-10,43.50 ,0.00 ,0.00 ,,
2015-07-13,43.50 ,0.00 ,0.00 ,,
2015-07-14,43.50 ,0.00 ,0.00 ,,
2015-07-15,43.50 ,0.00 ,0.00 ,,
2015-07-16,43.50 ,0.00 ,0.00 ,,
2015-07-17,43.50 ,0.00 ,0.00 ,,
2015-07-20,43.50 ,0.00 ,0.00 ,,
2015-07-21,43.50 ,0.00 ,0.00 ,,
2015-07-22,43.80 ,0.30 ,0.69 ,,
2015-07-23,43.80 ,0.00 ,0.00 ,,
2015-07-24,43.80 ,0.00 ,0.00 ,,
2015-07-27,43.80 ,0.00 ,0.00 ,,
2015-07-28,43.80 ,0.00 ,0.00 ,,
2015-07-29,43.80 ,0.00 ,0.00 ,,
2015-07-30,43.80 ,0.00 ,0.00 ,,
2015-07-31,43.80 ,0.00 ,0.00 ,,
2015-08-03,43.80 ,0.00 ,0.00 ,,
2015-08-04,43.80 ,0.00 ,0.00 ,,
2015-08-05,43.80 ,0.00 ,0.00 ,,
2015-08-06,43.80 ,0.00 ,0.00 ,,
2015-08-07,43.80 ,0.00 ,0.00 ,,
2015-08-10,43.80 ,0.00 ,0.00 ,,
2015-08-11,43.80 ,0.00 ,0.00 ,,
2015-08-12,43.80 ,0.00 ,0.00 ,,
2015-08-13,43.80 ,0.00 ,0.00 ,,
2015-08-14,43.80 ,0.00 ,0.00 ,,
2015-08-17,43.80 ,0.00 ,0.00 ,,
2015-08-18,43.80 ,0.00 ,0.00 ,,
2015-08-19,43.80 ,0.00 ,0.00 ,,
2015-08-20,43.90 ,0.10 ,0.23 ,,
2015-08-21,43.90 ,0.00 ,0.00 ,,
2015-08-24,43.90 ,0.00 ,0.00 ,,
2015-08-25,44.00 ,0.10 ,0.23 ,,
2015-08-26,44.00 ,0.00 ,0.00 ,,
2015-08-27,44.00 ,0.00 ,0.00 ,,
2015-08-28,44.00 ,0.00 ,0.00 ,,
2015-08-31,44.00 ,0.00 ,0.00 ,,
2015-09-01,44.00 ,0.00 ,0.00 ,,
2015-09-02,44.00 ,0.00 ,0.00 ,,
2015-09-07,44.00 ,0.00 ,0.00 ,,
2015-09-08,44.00 ,0.00 ,0.00 ,,
2015-09-09,44.00 ,0.00 ,0.00 ,,
2015-09-10,44.00 ,0.00 ,0.00 ,,
2015-09-11,44.00 ,0.00 ,0.00 ,,
2015-09-14,44.00 ,0.00 ,0.00 ,,
2015-09-15,44.00 ,0.00 ,0.00 ,,
2015-09-16,44.00 ,0.00 ,0.00 ,,
2015-09-17,44.00 ,0.00 ,0.00 ,,
2015-09-18,44.00 ,0.00 ,0.00 ,,
2015-09-21,44.00 ,0.00 ,0.00 ,,
2015-09-22,44.00 ,0.00 ,0.00 ,,
2015-09-23,44.00 ,0.00 ,0.00 ,,
2015-09-24,44.00 ,0.00 ,0.00 ,,
2015-09-25,44.00 ,0.00 ,0.00 ,,
2015-09-29,44.00 ,0.00 ,0.00 ,,
2015-09-30,44.00 ,0.00 ,0.00 ,,
2015-10-08,44.00 ,0.00 ,0.00 ,,
2015-10-09,44.00 ,0.00 ,0.00 ,,
2015-10-12,44.00 ,0.00 ,0.00 ,,
2015-10-13,44.00 ,0.00 ,0.00 ,,
2015-10-14,44.50 ,0.50 ,1.14 ,,
2015-10-15,44.50 ,0.00 ,0.00 ,,
2015-10-16,44.50 ,0.00 ,0.00 ,,
2015-10-19,44.50 ,0.00 ,0.00 ,,
2015-10-20,44.50 ,0.00 ,0.00 ,,
2015-10-21,46.00 ,1.50 ,3.37 ,,
2015-10-22,47.00 ,1.00 ,2.17 ,,
2015-10-23,48.00 ,1.00 ,2.13 ,,
2015-10-26,48.50 ,0.50 ,1.04 ,,
2015-10-27,48.50 ,0.00 ,0.00 ,,
2015-10-28,49.00 ,0.50 ,1.03 ,,
2015-10-29,50.00 ,1.00 ,2.04 ,,
2015-10-30,50.00 ,0.00 ,0.00 ,,
2015-11-02,51.00 ,1.00 ,2.00 ,,
2015-11-03,51.00 ,0.00 ,0.00 ,,
2015-11-04,52.00 ,1.00 ,1.96 ,,
2015-11-05,53.00 ,1.00 ,1.92 ,,
2015-11-06,53.00 ,0.00 ,0.00 ,,
2015-11-09,53.00 ,0.00 ,0.00 ,,
2015-11-10,54.00 ,1.00 ,1.89 ,,
2015-11-11,54.00 ,0.00 ,0.00 ,,
2015-11-12,54.00 ,0.00 ,0.00 ,,
2015-11-13,54.00 ,0.00 ,0.00 ,,
2015-11-16,54.00 ,0.00 ,0.00 ,,
2015-11-17,54.00 ,0.00 ,0.00 ,,
2015-11-18,56.00 ,2.00 ,3.70 ,,
2015-11-19,58.00 ,2.00 ,3.57 ,,
2015-11-20,59.00 ,1.00 ,1.72 ,,
2015-11-23,59.00 ,0.00 ,0.00 ,,
2015-11-24,61.00 ,2.00 ,3.39 ,,
2015-11-25,61.00 ,0.00 ,0.00 ,,
2015-11-26,61.00 ,0.00 ,0.00 ,,
2015-11-27,63.00 ,2.00 ,3.28 ,,
2015-11-30,64.00 ,1.00 ,1.59 ,,
2015-12-01,64.00 ,0.00 ,0.00 ,,
2015-12-02,67.00 ,3.00 ,4.69 ,,
2015-12-03,69.00 ,2.00 ,2.99 ,,
2015-12-04,71.00 ,2.00 ,2.90 ,,
2015-12-07,71.00 ,0.00 ,0.00 ,,
2015-12-08,74.00 ,3.00 ,4.23 ,,
2015-12-09,76.00 ,2.00 ,2.70 ,,
2015-12-10,81.00 ,5.00 ,6.58 ,,
2015-12-11,86.00 ,5.00 ,6.17 ,,
2015-12-14,86.00 ,0.00 ,0.00 ,,
2015-12-15,91.00 ,5.00 ,5.81 ,,
2015-12-16,96.00 ,5.00 ,5.49 ,,
2015-12-17,99.00 ,3.00 ,3.13 ,,
2015-12-18,99.00 ,0.00 ,0.00 ,,
2015-12-21,99.00 ,0.00 ,0.00 ,,
2015-12-22,101.00 ,2.00 ,2.02 ,,
2015-12-23,101.00 ,0.00 ,0.00 ,,
2015-12-24,101.00 ,0.00 ,0.00 ,,
2015-12-25,101.00 ,0.00 ,0.00 ,,
2015-12-28,101.00 ,0.00 ,0.00 ,,
2015-12-29,101.00 ,0.00 ,0.00 ,,
